Main time: 18 us
Process 1 time: 29 us
Process 2 time: 15 us
Process 3 time: 1 us
Process 4 time: 1 us
Process 5 time: 1 us
Process 6 time: 3 us
Process 7 time: 1 us
Process 8 time: 1 us
Process 9 time: 1 us
Process 10 time: 1 us
Process 11 time: 0 us
Process 12 time: 1 us
Process 13 time: 1 us
Process 14 time: 1 us
Process 15 time: 1 us
